image_path,label
/train_images/17_expanded_and_flipped_and_zoomed.jpg,1
/train_images/18.jpg,1
/train_images/18_flipped.jpg,1
/train_images/18_zoomed.jpg,1
/train_images/18_flipped_zoomed.jpg,1
/train_images/18_expanded.jpg,1
/train_images/18_expanded_and_zoomed.jpg,1
/train_images/18_expanded_and_flipped.jpg,1
/train_images/18_expanded_and_flipped_and_zoomed.jpg,1
/train_images/19.jpg,1
/train_images/19_flipped.jpg,1
/train_images/19_zoomed.jpg,1
/train_images/19_flipped_zoomed.jpg,1
/train_images/19_expanded.jpg,1
/train_images/19_expanded_and_zoomed.jpg,1
/train_images/19_expanded_and_flipped.jpg,1
/train_images/19_expanded_and_flipped_and_zoomed.jpg,1
/train_images/20.jpg,1
/train_images/20_flipped.jpg,1
/train_images/20_zoomed.jpg,1
/train_images/20_flipped_zoomed.jpg,1
/train_images/20_expanded.jpg,1
/train_images/20_expanded_and_zoomed.jpg,1
/train_images/20_expanded_and_flipped.jpg,1
/train_images/20_expanded_and_flipped_and_zoomed.jpg,1
/train_images/21.jpg,1
/train_images/21_flipped.jpg,1
/train_images/21_zoomed.jpg,1
/train_images/21_flipped_zoomed.jpg,1
/train_images/21_expanded.jpg,1
/train_images/21_expanded_and_zoomed.jpg,1
/train_images/21_expanded_and_flipped.jpg,1
/train_images/21_expanded_and_flipped_and_zoomed.jpg,1
/train_images/22.jpg,1
/train_images/22_flipped.jpg,1
/train_images/22_zoomed.jpg,1
/train_images/22_flipped_zoomed.jpg,1
/train_images/22_expanded.jpg,1
/train_images/22_expanded_and_zoomed.jpg,1
/train_images/22_expanded_and_flipped.jpg,1
/train_images/22_expanded_and_flipped_and_zoomed.jpg,1
/train_images/23.jpg,1
/train_images/23_flipped.jpg,1
/train_images/23_zoomed.jpg,1
/train_images/23_flipped_zoomed.jpg,1
/train_images/23_expanded.jpg,1
/train_images/23_expanded_and_zoomed.jpg,1
/train_images/23_expanded_and_flipped.jpg,1
/train_images/23_expanded_and_flipped_and_zoomed.jpg,1
/train_images/24.jpg,1
/train_images/24_flipped.jpg,1
/train_images/24_zoomed.jpg,1
/train_images/24_flipped_zoomed.jpg,1
/train_images/24_expanded.jpg,1
/train_images/24_expanded_and_zoomed.jpg,1
/train_images/24_expanded_and_flipped.jpg,1
/train_images/24_expanded_and_flipped_and_zoomed.jpg,1
/train_images/25.jpg,1
/train_images/25_flipped.jpg,1
/train_images/25_zoomed.jpg,1
/train_images/25_flipped_zoomed.jpg,1
/train_images/25_expanded.jpg,1
/train_images/25_expanded_and_zoomed.jpg,1
/train_images/25_expanded_and_flipped.jpg,1
/train_images/25_expanded_and_flipped_and_zoomed.jpg,1
/train_images/26.jpg,1
/train_images/26_flipped.jpg,1
/train_images/26_zoomed.jpg,1
/train_images/26_flipped_zoomed.jpg,1
/train_images/26_expanded.jpg,1
/train_images/26_expanded_and_zoomed.jpg,1
/train_images/26_expanded_and_flipped.jpg,1
/train_images/26_expanded_and_flipped_and_zoomed.jpg,1
/train_images/27.jpg,1
/train_images/27_flipped.jpg,1
/train_images/27_zoomed.jpg,1
/train_images/27_flipped_zoomed.jpg,1
/train_images/27_expanded.jpg,1
/train_images/27_expanded_and_zoomed.jpg,1
/train_images/27_expanded_and_flipped.jpg,1
/train_images/27_expanded_and_flipped_and_zoomed.jpg,1
/train_images/28.jpg,1
/train_images/28_flipped.jpg,1
/train_images/28_zoomed.jpg,1
/train_images/28_flipped_zoomed.jpg,1
/train_images/28_expanded.jpg,1
/train_images/28_expanded_and_zoomed.jpg,1
/train_images/28_expanded_and_flipped.jpg,1
/train_images/28_expanded_and_flipped_and_zoomed.jpg,1
/train_images/29.jpg,1
/train_images/29_flipped.jpg,1
/train_images/29_zoomed.jpg,1
/train_images/29_flipped_zoomed.jpg,1
/train_images/29_expanded.jpg,1
/train_images/29_expanded_and_zoomed.jpg,1
/train_images/29_expanded_and_flipped.jpg,1
/train_images/29_expanded_and_flipped_and_zoomed.jpg,1
/train_images/30.jpg,1
/train_images/30_flipped.jpg,1
/train_images/30_zoomed.jpg,1
/train_images/30_flipped_zoomed.jpg,1
/train_images/30_expanded.jpg,1
/train_images/30_expanded_and_zoomed.jpg,1
/train_images/30_expanded_and_flipped.jpg,1
/train_images/30_expanded_and_flipped_and_zoomed.jpg,1
/train_images/31.jpg,1
/train_images/31_flipped.jpg,1
/train_images/31_zoomed.jpg,1
/train_images/31_flipped_zoomed.jpg,1
/train_images/31_expanded.jpg,1
/train_images/31_expanded_and_zoomed.jpg,1
/train_images/31_expanded_and_flipped.jpg,1
/train_images/31_expanded_and_flipped_and_zoomed.jpg,1
/train_images/32.jpg,1
/train_images/32_flipped.jpg,1
/train_images/32_zoomed.jpg,1
/train_images/32_flipped_zoomed.jpg,1
/train_images/32_expanded.jpg,1
/train_images/32_expanded_and_zoomed.jpg,1
/train_images/32_expanded_and_flipped.jpg,1
/train_images/32_expanded_and_flipped_and_zoomed.jpg,1
/train_images/33.jpg,1
/train_images/33_flipped.jpg,1
/train_images/33_zoomed.jpg,1
/train_images/33_flipped_zoomed.jpg,1
/train_images/33_expanded.jpg,1
/train_images/33_expanded_and_zoomed.jpg,1
/train_images/33_expanded_and_flipped.jpg,1
/train_images/33_expanded_and_flipped_and_zoomed.jpg,1
/train_images/34.jpg,1
/train_images/34_flipped.jpg,1
/train_images/34_zoomed.jpg,1
/train_images/34_flipped_zoomed.jpg,1
/train_images/34_expanded.jpg,1
/train_images/34_expanded_and_zoomed.jpg,1
/train_images/34_expanded_and_flipped.jpg,1
/train_images/34_expanded_and_flipped_and_zoomed.jpg,1
/train_images/35.jpg,1
/train_images/35_flipped.jpg,1
/train_images/35_zoomed.jpg,1
/train_images/35_flipped_zoomed.jpg,1
/train_images/35_expanded.jpg,1
/train_images/35_expanded_and_zoomed.jpg,1
/train_images/35_expanded_and_flipped.jpg,1
/train_images/35_expanded_and_flipped_and_zoomed.jpg,1
/train_images/36.jpg,2
/train_images/36_flipped.jpg,2
/train_images/36_zoomed.jpg,2
/train_images/36_flipped_zoomed.jpg,2
/train_images/36_expanded.jpg,2
/train_images/36_expanded_and_zoomed.jpg,2
/train_images/36_expanded_and_flipped.jpg,2
/train_images/36_expanded_and_flipped_and_zoomed.jpg,2
/train_images/37.jpg,2
/train_images/37_flipped.jpg,2
/train_images/37_zoomed.jpg,2
/train_images/37_flipped_zoomed.jpg,2
/train_images/37_expanded.jpg,2
/train_images/37_expanded_and_zoomed.jpg,2
/train_images/37_expanded_and_flipped.jpg,2
/train_images/37_expanded_and_flipped_and_zoomed.jpg,2
/train_images/38.jpg,2
/train_images/38_flipped.jpg,2
/train_images/38_zoomed.jpg,2
/train_images/38_flipped_zoomed.jpg,2
/train_images/38_expanded.jpg,2
/train_images/38_expanded_and_zoomed.jpg,2
/train_images/38_expanded_and_flipped.jpg,2
/train_images/38_expanded_and_flipped_and_zoomed.jpg,2
/train_images/39.jpg,2
/train_images/39_flipped.jpg,2
/train_images/39_zoomed.jpg,2
/train_images/39_flipped_zoomed.jpg,2
/train_images/39_expanded.jpg,2
/train_images/39_expanded_and_zoomed.jpg,2
/train_images/39_expanded_and_flipped.jpg,2
/train_images/39_expanded_and_flipped_and_zoomed.jpg,2
/train_images/40.jpg,2
/train_images/40_flipped.jpg,2
/train_images/40_zoomed.jpg,2
/train_images/40_flipped_zoomed.jpg,2
/train_images/40_expanded.jpg,2
/train_images/40_expanded_and_zoomed.jpg,2
/train_images/40_expanded_and_flipped.jpg,2
/train_images/40_expanded_and_flipped_and_zoomed.jpg,2
/train_images/41.jpg,2
/train_images/41_flipped.jpg,2
/train_images/41_zoomed.jpg,2
/train_images/41_flipped_zoomed.jpg,2
/train_images/41_expanded.jpg,2
/train_images/41_expanded_and_zoomed.jpg,2
/train_images/41_expanded_and_flipped.jpg,2
/train_images/41_expanded_and_flipped_and_zoomed.jpg,2
/train_images/42.jpg,2
/train_images/42_flipped.jpg,2
/train_images/42_zoomed.jpg,2
/train_images/42_flipped_zoomed.jpg,2
/train_images/42_expanded.jpg,2
/train_images/42_expanded_and_zoomed.jpg,2
/train_images/42_expanded_and_flipped.jpg,2
/train_images/42_expanded_and_flipped_and_zoomed.jpg,2
/train_images/43.jpg,2
/train_images/43_flipped.jpg,2
/train_images/43_zoomed.jpg,2
/train_images/43_flipped_zoomed.jpg,2
/train_images/43_expanded.jpg,2
/train_images/43_expanded_and_zoomed.jpg,2
/train_images/43_expanded_and_flipped.jpg,2
/train_images/43_expanded_and_flipped_and_zoomed.jpg,2
/train_images/44.jpg,2
/train_images/44_flipped.jpg,2
/train_images/44_zoomed.jpg,2
/train_images/44_flipped_zoomed.jpg,2
/train_images/44_expanded.jpg,2
/train_images/44_expanded_and_zoomed.jpg,2
/train_images/44_expanded_and_flipped.jpg,2
/train_images/44_expanded_and_flipped_and_zoomed.jpg,2
/train_images/45.jpg,2
/train_images/45_flipped.jpg,2
/train_images/45_zoomed.jpg,2
/train_images/45_flipped_zoomed.jpg,2
/train_images/45_expanded.jpg,2
/train_images/45_expanded_and_zoomed.jpg,2
/train_images/45_expanded_and_flipped.jpg,2
/train_images/45_expanded_and_flipped_and_zoomed.jpg,2
/train_images/46.jpg,2
/train_images/46_flipped.jpg,2
/train_images/46_zoomed.jpg,2
/train_images/46_flipped_zoomed.jpg,2
/train_images/46_expanded.jpg,2
/train_images/46_expanded_and_zoomed.jpg,2
/train_images/46_expanded_and_flipped.jpg,2
/train_images/46_expanded_and_flipped_and_zoomed.jpg,2
/train_images/47.jpg,2
/train_images/47_flipped.jpg,2
/train_images/47_zoomed.jpg,2
/train_images/47_flipped_zoomed.jpg,2
/train_images/47_expanded.jpg,2
/train_images/47_expanded_and_zoomed.jpg,2
/train_images/47_expanded_and_flipped.jpg,2
/train_images/47_expanded_and_flipped_and_zoomed.jpg,2
/train_images/48.jpg,2
/train_images/48_flipped.jpg,2
/train_images/48_zoomed.jpg,2
/train_images/48_flipped_zoomed.jpg,2
/train_images/48_expanded.jpg,2
/train_images/48_expanded_and_zoomed.jpg,2
/train_images/48_expanded_and_flipped.jpg,2
/train_images/48_expanded_and_flipped_and_zoomed.jpg,2
/train_images/49.jpg,2
/train_images/49_flipped.jpg,2
/train_images/49_zoomed.jpg,2
/train_images/49_flipped_zoomed.jpg,2
/train_images/49_expanded.jpg,2
/train_images/49_expanded_and_zoomed.jpg,2
/train_images/49_expanded_and_flipped.jpg,2
/train_images/49_expanded_and_flipped_and_zoomed.jpg,2
/train_images/50.jpg,2
/train_images/50_flipped.jpg,2
/train_images/50_zoomed.jpg,2
/train_images/50_flipped_zoomed.jpg,2
/train_images/50_expanded.jpg,2
/train_images/50_expanded_and_zoomed.jpg,2
/train_images/50_expanded_and_flipped.jpg,2
/train_images/50_expanded_and_flipped_and_zoomed.jpg,2
/train_images/51.jpg,2
/train_images/51_flipped.jpg,2
/train_images/51_zoomed.jpg,2
/train_images/51_flipped_zoomed.jpg,2
/train_images/51_expanded.jpg,2
/train_images/51_expanded_and_zoomed.jpg,2
/train_images/51_expanded_and_flipped.jpg,2
/train_images/51_expanded_and_flipped_and_zoomed.jpg,2
/train_images/52.jpg,2
/train_images/52_flipped.jpg,2
/train_images/52_zoomed.jpg,2
/train_images/52_flipped_zoomed.jpg,2
/train_images/52_expanded.jpg,2
/train_images/52_expanded_and_zoomed.jpg,2
/train_images/52_expanded_and_flipped.jpg,2
/train_images/52_expanded_and_flipped_and_zoomed.jpg,2
/train_images/53.jpg,2
/train_images/53_flipped.jpg,2
/train_images/53_zoomed.jpg,2
/train_images/53_flipped_zoomed.jpg,2
/train_images/53_expanded.jpg,2
/train_images/53_expanded_and_zoomed.jpg,2
/train_images/53_expanded_and_flipped.jpg,2
/train_images/53_expanded_and_flipped_and_zoomed.jpg,2
/train_images/54.jpg,2
/train_images/54_flipped.jpg,2
/train_images/54_zoomed.jpg,2
/train_images/54_flipped_zoomed.jpg,2
/train_images/54_expanded.jpg,2
/train_images/54_expanded_and_zoomed.jpg,2
/train_images/54_expanded_and_flipped.jpg,2
/train_images/54_expanded_and_flipped_and_zoomed.jpg,2
/train_images/55.jpg,2
/train_images/55_flipped.jpg,2
/train_images/55_zoomed.jpg,2
/train_images/55_flipped_zoomed.jpg,2
/train_images/55_expanded.jpg,2
/train_images/55_expanded_and_zoomed.jpg,2
/train_images/55_expanded_and_flipped.jpg,2
/train_images/55_expanded_and_flipped_and_zoomed.jpg,2
/train_images/56.jpg,2
/train_images/56_flipped.jpg,2
/train_images/56_zoomed.jpg,2
/train_images/56_flipped_zoomed.jpg,2
/train_images/56_expanded.jpg,2
/train_images/56_expanded_and_zoomed.jpg,2
/train_images/56_expanded_and_flipped.jpg,2
/train_images/56_expanded_and_flipped_and_zoomed.jpg,2
/train_images/57.jpg,2
/train_images/57_flipped.jpg,2
/train_images/57_zoomed.jpg,2
/train_images/57_flipped_zoomed.jpg,2
/train_images/57_expanded.jpg,2
/train_images/57_expanded_and_zoomed.jpg,2
/train_images/57_expanded_and_flipped.jpg,2
/train_images/57_expanded_and_flipped_and_zoomed.jpg,2
/train_images/58.jpg,2
/train_images/58_flipped.jpg,2
/train_images/58_zoomed.jpg,2
/train_images/58_flipped_zoomed.jpg,2
/train_images/58_expanded.jpg,2
/train_images/58_expanded_and_zoomed.jpg,2
/train_images/58_expanded_and_flipped.jpg,2
/train_images/58_expanded_and_flipped_and_zoomed.jpg,2
/train_images/59.jpg,2
/train_images/59_flipped.jpg,2
/train_images/59_zoomed.jpg,2
/train_images/59_flipped_zoomed.jpg,2
/train_images/59_expanded.jpg,2
/train_images/59_expanded_and_zoomed.jpg,2
/train_images/59_expanded_and_flipped.jpg,2
/train_images/59_expanded_and_flipped_and_zoomed.jpg,2
/train_images/60.jpg,2
/train_images/60_flipped.jpg,2
/train_images/60_zoomed.jpg,2
/train_images/60_flipped_zoomed.jpg,2
/train_images/60_expanded.jpg,2
/train_images/60_expanded_and_zoomed.jpg,2
/train_images/60_expanded_and_flipped.jpg,2
/train_images/60_expanded_and_flipped_and_zoomed.jpg,2
/train_images/61.jpg,2
/train_images/61_flipped.jpg,2
/train_images/61_zoomed.jpg,2
/train_images/61_flipped_zoomed.jpg,2
/train_images/61_expanded.jpg,2
/train_images/61_expanded_and_zoomed.jpg,2
/train_images/61_expanded_and_flipped.jpg,2
/train_images/61_expanded_and_flipped_and_zoomed.jpg,2
/train_images/62.jpg,2
/train_images/62_flipped.jpg,2
/train_images/62_zoomed.jpg,2
/train_images/62_flipped_zoomed.jpg,2
/train_images/62_expanded.jpg,2
/train_images/62_expanded_and_zoomed.jpg,2
/train_images/62_expanded_and_flipped.jpg,2
/train_images/62_expanded_and_flipped_and_zoomed.jpg,2
/train_images/63.jpg,2
/train_images/63_flipped.jpg,2
/train_images/63_zoomed.jpg,2
/train_images/63_flipped_zoomed.jpg,2
/train_images/63_expanded.jpg,2
/train_images/63_expanded_and_zoomed.jpg,2
/train_images/63_expanded_and_flipped.jpg,2
/train_images/63_expanded_and_flipped_and_zoomed.jpg,2
/train_images/64.jpg,2
/train_images/64_flipped.jpg,2
/train_images/64_zoomed.jpg,2
/train_images/64_flipped_zoomed.jpg,2
/train_images/64_expanded.jpg,2
/train_images/64_expanded_and_zoomed.jpg,2
/train_images/64_expanded_and_flipped.jpg,2
/train_images/64_expanded_and_flipped_and_zoomed.jpg,2
/train_images/65.jpg,2
/train_images/65_flipped.jpg,2
/train_images/65_zoomed.jpg,2
/train_images/65_flipped_zoomed.jpg,2
/train_images/65_expanded.jpg,2
/train_images/65_expanded_and_zoomed.jpg,2
/train_images/65_expanded_and_flipped.jpg,2
/train_images/65_expanded_and_flipped_and_zoomed.jpg,2
/train_images/66.jpg,2
/train_images/66_flipped.jpg,2
/train_images/66_zoomed.jpg,2
/train_images/66_flipped_zoomed.jpg,2
/train_images/66_expanded.jpg,2
/train_images/66_expanded_and_zoomed.jpg,2
/train_images/66_expanded_and_flipped.jpg,2
/train_images/66_expanded_and_flipped_and_zoomed.jpg,2
/train_images/67.jpg,2
/train_images/67_flipped.jpg,2
/train_images/67_zoomed.jpg,2
/train_images/67_flipped_zoomed.jpg,2
/train_images/67_expanded.jpg,2
/train_images/67_expanded_and_zoomed.jpg,2
/train_images/67_expanded_and_flipped.jpg,2
/train_images/67_expanded_and_flipped_and_zoomed.jpg,2
/train_images/68.jpg,2
/train_images/68_flipped.jpg,2
/train_images/68_zoomed.jpg,2
/train_images/68_flipped_zoomed.jpg,2
/train_images/68_expanded.jpg,2
/train_images/68_expanded_and_zoomed.jpg,2
/train_images/68_expanded_and_flipped.jpg,2
/train_images/68_expanded_and_flipped_and_zoomed.jpg,2
/train_images/69.jpg,2
/train_images/69_flipped.jpg,2
/train_images/69_zoomed.jpg,2
/train_images/69_flipped_zoomed.jpg,2
/train_images/69_expanded.jpg,2
/train_images/69_expanded_and_zoomed.jpg,2
/train_images/69_expanded_and_flipped.jpg,2
/train_images/69_expanded_and_flipped_and_zoomed.jpg,2
/train_images/70.jpg,2
/train_images/70_flipped.jpg,2
/train_images/70_zoomed.jpg,2
/train_images/70_flipped_zoomed.jpg,2
/train_images/70_expanded.jpg,2
/train_images/70_expanded_and_zoomed.jpg,2
/train_images/70_expanded_and_flipped.jpg,2
/train_images/70_expanded_and_flipped_and_zoomed.jpg,2
/train_images/71.jpg,3
/train_images/71_flipped.jpg,3
/train_images/71_zoomed.jpg,3
/train_images/71_flipped_zoomed.jpg,3
/train_images/71_expanded.jpg,3
/train_images/71_expanded_and_zoomed.jpg,3
/train_images/71_expanded_and_flipped.jpg,3
/train_images/71_expanded_and_flipped_and_zoomed.jpg,3
/train_images/72.jpg,3
/train_images/72_flipped.jpg,3
/train_images/72_zoomed.jpg,3
/train_images/72_flipped_zoomed.jpg,3
/train_images/72_expanded.jpg,3
/train_images/72_expanded_and_zoomed.jpg,3
/train_images/72_expanded_and_flipped.jpg,3
/train_images/72_expanded_and_flipped_and_zoomed.jpg,3
/train_images/73.jpg,3
/train_images/73_flipped.jpg,3
/train_images/73_zoomed.jpg,3
/train_images/73_flipped_zoomed.jpg,3
/train_images/73_expanded.jpg,3
/train_images/73_expanded_and_zoomed.jpg,3
/train_images/73_expanded_and_flipped.jpg,3
/train_images/73_expanded_and_flipped_and_zoomed.jpg,3
/train_images/74.jpg,3
/train_images/74_flipped.jpg,3
/train_images/74_zoomed.jpg,3
/train_images/74_flipped_zoomed.jpg,3
/train_images/74_expanded.jpg,3
/train_images/74_expanded_and_zoomed.jpg,3
/train_images/74_expanded_and_flipped.jpg,3
/train_images/74_expanded_and_flipped_and_zoomed.jpg,3
/train_images/75.jpg,3
/train_images/75_flipped.jpg,3
/train_images/75_zoomed.jpg,3
/train_images/75_flipped_zoomed.jpg,3
/train_images/75_expanded.jpg,3
/train_images/75_expanded_and_zoomed.jpg,3
/train_images/75_expanded_and_flipped.jpg,3
/train_images/75_expanded_and_flipped_and_zoomed.jpg,3
/train_images/76.jpg,3
/train_images/76_flipped.jpg,3
/train_images/76_zoomed.jpg,3
/train_images/76_flipped_zoomed.jpg,3
/train_images/76_expanded.jpg,3
/train_images/76_expanded_and_zoomed.jpg,3
/train_images/76_expanded_and_flipped.jpg,3
/train_images/76_expanded_and_flipped_and_zoomed.jpg,3
/train_images/77.jpg,3
/train_images/77_flipped.jpg,3
/train_images/77_zoomed.jpg,3
/train_images/77_flipped_zoomed.jpg,3
/train_images/77_expanded.jpg,3
/train_images/77_expanded_and_zoomed.jpg,3
/train_images/77_expanded_and_flipped.jpg,3
/train_images/77_expanded_and_flipped_and_zoomed.jpg,3
/train_images/78.jpg,3
/train_images/78_flipped.jpg,3
/train_images/78_zoomed.jpg,3
/train_images/78_flipped_zoomed.jpg,3
/train_images/78_expanded.jpg,3
/train_images/78_expanded_and_zoomed.jpg,3
/train_images/78_expanded_and_flipped.jpg,3
/train_images/78_expanded_and_flipped_and_zoomed.jpg,3
/train_images/79.jpg,3
/train_images/79_flipped.jpg,3
/train_images/79_zoomed.jpg,3
/train_images/79_flipped_zoomed.jpg,3
/train_images/79_expanded.jpg,3
/train_images/79_expanded_and_zoomed.jpg,3
/train_images/79_expanded_and_flipped.jpg,3
/train_images/79_expanded_and_flipped_and_zoomed.jpg,3
/train_images/80.jpg,3
/train_images/80_flipped.jpg,3
/train_images/80_zoomed.jpg,3
/train_images/80_flipped_zoomed.jpg,3
/train_images/80_expanded.jpg,3
/train_images/80_expanded_and_zoomed.jpg,3
/train_images/80_expanded_and_flipped.jpg,3
/train_images/80_expanded_and_flipped_and_zoomed.jpg,3
/train_images/81.jpg,3
/train_images/81_flipped.jpg,3
/train_images/81_zoomed.jpg,3
/train_images/81_flipped_zoomed.jpg,3
/train_images/81_expanded.jpg,3
/train_images/81_expanded_and_zoomed.jpg,3
/train_images/81_expanded_and_flipped.jpg,3
/train_images/81_expanded_and_flipped_and_zoomed.jpg,3
/train_images/82.jpg,3
/train_images/82_flipped.jpg,3
/train_images/82_zoomed.jpg,3
/train_images/82_flipped_zoomed.jpg,3
/train_images/82_expanded.jpg,3
/train_images/82_expanded_and_zoomed.jpg,3
/train_images/82_expanded_and_flipped.jpg,3
/train_images/82_expanded_and_flipped_and_zoomed.jpg,3
/train_images/83.jpg,3
/train_images/83_flipped.jpg,3
/train_images/83_zoomed.jpg,3
/train_images/83_flipped_zoomed.jpg,3
/train_images/83_expanded.jpg,3
/train_images/83_expanded_and_zoomed.jpg,3
/train_images/83_expanded_and_flipped.jpg,3
/train_images/83_expanded_and_flipped_and_zoomed.jpg,3
/train_images/84.jpg,3
/train_images/84_flipped.jpg,3
/train_images/84_zoomed.jpg,3
/train_images/84_flipped_zoomed.jpg,3
/train_images/84_expanded.jpg,3
/train_images/84_expanded_and_zoomed.jpg,3
/train_images/84_expanded_and_flipped.jpg,3
/train_images/84_expanded_and_flipped_and_zoomed.jpg,3
/train_images/85.jpg,3
/train_images/85_flipped.jpg,3
/train_images/85_zoomed.jpg,3
/train_images/85_flipped_zoomed.jpg,3
/train_images/85_expanded.jpg,3
/train_images/85_expanded_and_zoomed.jpg,3
/train_images/85_expanded_and_flipped.jpg,3
/train_images/85_expanded_and_flipped_and_zoomed.jpg,3
/train_images/86.jpg,3
/train_images/86_flipped.jpg,3
/train_images/86_zoomed.jpg,3
